n,variance,layer,architecture,task,kind,source
320,236.47387356837402,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
321,236.2181914818194,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
322,235.5378930556779,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
323,234.0535062332445,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
324,233.83224325589487,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
325,233.08850308236984,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
326,231.71340930729497,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
327,231.15331153988527,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
328,229.53584585587632,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
329,228.18642094961697,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
330,227.76009136906555,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
331,226.98397757000026,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
332,226.36007260925456,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
333,225.292066464059,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
334,224.97036456191503,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
335,224.7106705415023,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
336,224.2660950351966,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
337,222.48036469361602,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
338,221.4605026674524,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
